order_id,order_date,region,category,sub_category,sales,profit
ORD34176,2024-12-03,Central,Office Supplies,Paper,614.81,94.86
ORD54614,2023-08-24,Central,Office Supplies,Pens,845.83,112.56
ORD19101,2024-01-22,West,Office Supplies,Paper,362.94,94.13
ORD73912,2025-03-13,West,Furniture,Tables,412.7,47.56
ORD98358,2023-12-20,East,Office Supplies,Pens,879.19,189.67
ORD48012,2024-05-30,South,Furniture,Bookcases,764.88,102.78
ORD71277,2024-12-01,Central,Furniture,Bookcases,527.86,92.2
ORD15685,2023-11-07,South,Furniture,Chairs,314.11,59.53
ORD90917,2024-01-13,East,Office Supplies,Binders,381.71,72.18
ORD47940,2025-05-17,East,Technology,Laptops,677.74,180.08
ORD80308,2024-09-13,Central,Office Supplies,Binders,565.52,85.04
ORD22906,2023-12-29,South,Office Supplies,Binders,277.4,64.78
ORD19965,2024-08-13,East,Office Supplies,Paper,751.67,154.87
ORD40293,2024-06-03,Central,Furniture,Bookcases,416.32,103.14
ORD64526,2024-10-18,East,Technology,Accessories,79.37,10.84
ORD58728,2023-06-20,East,Furniture,Tables,822.76,87.9
ORD23865,2024-04-30,South,Furniture,Tables,519.65,140.02
ORD26008,2023-06-15,South,Furniture,Tables,160.12,10.52
ORD59801,2025-04-09,East,Office Supplies,Binders,876.62,246.97
ORD88800,2024-12-02,South,Office Supplies,Pens,548.19,87.59
ORD30053,2024-05-28,East,Furniture,Tables,544.18,149.88
ORD82868,2024-12-31,West,Office Supplies,Paper,585.25,51.82
ORD07108,2023-07-27,West,Technology,Accessories,657.55,109.73
ORD69223,2025-04-17,South,Technology,Phones,689.51,88.41
ORD15415,2025-03-31,East,Office Supplies,Binders,336.0,19.26
ORD19807,2023-06-11,South,Office Supplies,Binders,98.72,25.46
ORD27292,2025-03-16,South,Office Supplies,Binders,716.15,131.93
ORD94286,2023-11-24,East,Furniture,Tables,914.34,172.26
ORD58349,2023-10-17,West,Technology,Laptops,974.44,137.05
ORD63898,2024-06-21,South,Furniture,Bookcases,632.63,177.29
ORD49559,2023-08-16,South,Furniture,Tables,439.31,36.38
ORD09233,2024-03-14,East,Technology,Accessories,176.14,45.25
ORD58857,2025-03-26,West,Office Supplies,Pens,866.85,99.46
ORD28346,2024-10-29,East,Technology,Accessories,799.64,62.12
ORD38916,2023-08-11,West,Office Supplies,Binders,750.42,154.24
ORD90558,2024-06-22,West,Furniture,Tables,954.66,158.44
ORD53029,2024-04-21,Central,Technology,Phones,897.4,196.95
ORD94167,2024-08-21,East,Furniture,Bookcases,774.95,105.64
ORD52027,2024-09-13,Central,Office Supplies,Pens,476.02,128.32
ORD89145,2025-03-30,South,Technology,Accessories,850.42,252.78
ORD48118,2024-09-29,East,Furniture,Chairs,677.75,61.87
ORD17284,2024-02-25,South,Furniture,Chairs,541.47,83.24
ORD84874,2024-09-06,East,Technology,Accessories,57.54,8.02
ORD40092,2024-04-30,East,Furniture,Tables,877.49,80.82
ORD28865,2024-12-30,East,Technology,Accessories,410.25,45.23
ORD08057,2025-02-21,East,Furniture,Tables,928.54,190.13
ORD01974,2025-04-10,East,Office Supplies,Binders,403.6,110.89
ORD35752,2024-10-31,East,Office Supplies,Pens,425.08,125.67
ORD92555,2025-04-17,South,Office Supplies,Pens,862.46,242.28
ORD68084,2024-05-03,West,Office Supplies,Binders,150.1,21.0
ORD90015,2024-11-29,South,Technology,Laptops,204.25,17.58
ORD81236,2025-04-04,East,Technology,Phones,194.23,52.11
ORD24249,2024-10-22,Central,Furniture,Bookcases,994.29,276.84
ORD47002,2025-05-16,South,Technology,Laptops,37.97,6.07
ORD51906,2025-05-05,South,Furniture,Bookcases,864.85,150.92
ORD72446,2023-07-18,East,Technology,Phones,643.28,78.4
ORD95772,2025-03-20,East,Furniture,Chairs,646.93,103.03
ORD48774,2024-05-29,Central,Technology,Laptops,524.97,156.48
ORD63083,2024-02-22,West,Technology,Accessories,246.81,14.03
ORD72890,2024-09-30,East,Office Supplies,Paper,80.74,18.2
ORD10063,2024-01-02,Central,Technology,Accessories,425.81,96.76
ORD74180,2025-03-06,South,Furniture,Tables,290.4,77.12
ORD57336,2024-08-13,West,Office Supplies,Paper,631.34,32.41
ORD28765,2024-05-23,Central,Office Supplies,Pens,977.98,204.26
ORD55525,2024-07-08,Central,Technology,Accessories,825.01,53.15
ORD68568,2024-03-14,South,Furniture,Chairs,498.8,91.0
ORD06648,2024-06-13,East,Furniture,Tables,436.94,62.08
ORD82648,2024-06-10,West,Furniture,Bookcases,945.17,58.55
ORD13000,2023-10-23,East,Furniture,Bookcases,554.51,159.55
ORD55464,2024-02-28,South,Office Supplies,Paper,492.55,135.81
ORD33479,2024-07-08,East,Technology,Laptops,196.35,24.91
ORD52948,2024-01-17,South,Furniture,Bookcases,181.32,23.82
ORD47041,2024-11-25,East,Office Supplies,Binders,357.58,37.88
ORD45056,2023-11-20,East,Office Supplies,Pens,157.23,28.94
ORD37069,2025-05-15,East,Office Supplies,Paper,900.4,71.37
ORD96138,2024-10-21,Central,Furniture,Tables,478.75,34.93
ORD75955,2024-08-19,South,Technology,Accessories,484.5,116.37
ORD42298,2025-06-07,Central,Furniture,Bookcases,374.21,38.19
ORD13324,2023-08-07,East,Technology,Accessories,281.89,50.24
ORD99771,2023-08-10,Central,Technology,Phones,825.28,62.27
ORD80167,2024-12-01,East,Technology,Phones,502.76,104.57
ORD74360,2025-03-14,East,Office Supplies,Pens,977.87,65.46
ORD48909,2024-07-16,South,Technology,Accessories,915.92,94.53
ORD59271,2023-12-26,West,Office Supplies,Paper,706.15,60.98
ORD36947,2023-12-22,South,Technology,Accessories,895.42,175.48
ORD88938,2024-04-28,South,Furniture,Bookcases,476.16,96.63
ORD16187,2025-02-23,East,Technology,Phones,680.9,64.37
ORD76458,2024-11-13,West,Technology,Phones,387.96,24.37
ORD08431,2025-02-11,South,Furniture,Tables,814.97,130.18
ORD96521,2025-05-12,West,Office Supplies,Binders,219.51,22.24
ORD79005,2023-11-06,Central,Technology,Phones,154.17,19.77
ORD12605,2024-02-11,East,Technology,Phones,895.71,131.98
ORD74028,2025-01-13,Central,Furniture,Tables,311.53,90.96
ORD45958,2025-01-21,Central,Technology,Accessories,211.06,45.26
ORD76955,2024-08-21,Central,Technology,Accessories,975.45,117.04
ORD12681,2023-12-02,South,Technology,Phones,380.8,90.83
ORD07837,2025-04-12,Central,Furniture,Tables,393.84,42.6
ORD31835,2024-09-02,East,Technology,Laptops,625.02,121.71
ORD41234,2024-02-18,South,Furniture,Chairs,976.22,234.21
ORD92325,2024-11-28,West,Furniture,Chairs,295.57,74.66
ORD80245,2024-02-11,West,Furniture,Chairs,697.67,126.48
ORD71162,2025-02-27,West,Furniture,Bookcases,578.6,29.52
ORD74351,2025-05-16,West,Office Supplies,Binders,618.37,141.25
ORD49286,2023-11-12,West,Office Supplies,Binders,273.34,15.32
ORD27023,2023-08-25,Central,Furniture,Bookcases,918.57,259.24
ORD10607,2024-04-05,South,Technology,Laptops,477.96,120.9
ORD34433,2024-01-12,West,Office Supplies,Binders,743.46,123.43
ORD60263,2023-12-16,South,Technology,Accessories,613.86,176.85
ORD56416,2024-10-16,West,Office Supplies,Pens,48.36,4.9
ORD29870,2025-02-28,South,Furniture,Bookcases,76.73,14.48
ORD25215,2024-12-20,West,Furniture,Chairs,885.27,53.82
ORD14351,2024-06-11,South,Furniture,Chairs,616.53,183.91
ORD23685,2023-07-12,West,Office Supplies,Paper,509.99,105.94
ORD44852,2024-04-05,South,Office Supplies,Binders,533.17,149.58
ORD02354,2024-10-29,West,Furniture,Chairs,572.17,123.05
ORD72240,2025-05-01,South,Furniture,Tables,471.19,133.64
ORD55306,2025-05-04,West,Technology,Accessories,657.17,177.33
ORD11390,2023-06-12,South,Furniture,Chairs,390.83,105.94
ORD75234,2023-07-19,South,Technology,Accessories,909.91,59.89
ORD87056,2024-08-18,West,Office Supplies,Pens,66.01,15.3
ORD33555,2024-04-16,West,Office Supplies,Binders,553.41,64.51
ORD38598,2023-07-28,Central,Technology,Phones,433.84,105.88
ORD82843,2024-09-26,South,Technology,Phones,173.65,21.08
ORD97486,2024-09-01,South,Technology,Laptops,28.22,2.28
ORD80055,2024-06-22,East,Technology,Phones,279.12,64.54
ORD33807,2024-10-05,Central,Technology,Laptops,272.26,49.74
ORD26609,2024-11-13,South,Technology,Accessories,63.64,16.23
ORD40447,2025-04-25,Central,Technology,Phones,208.55,32.14
ORD50175,2023-06-21,Central,Technology,Laptops,919.58,151.24
ORD56655,2024-07-13,West,Office Supplies,Binders,199.14,20.74
ORD99065,2024-07-28,East,Office Supplies,Pens,434.05,100.61
ORD69722,2023-11-12,Central,Furniture,Tables,923.46,186.04
ORD24204,2023-12-12,South,Technology,Accessories,317.62,66.73
ORD00631,2024-08-27,South,Technology,Accessories,28.44,6.42
ORD10697,2025-03-20,South,Technology,Phones,923.9,194.58
ORD13635,2024-09-10,Central,Technology,Phones,450.04,36.76
ORD11420,2025-03-19,South,Furniture,Tables,993.09,69.59
ORD28612,2025-03-03,Central,Office Supplies,Pens,951.45,70.99
ORD23286,2024-11-17,South,Furniture,Bookcases,96.27,24.51
ORD14024,2025-05-31,East,Office Supplies,Pens,351.46,103.87
ORD54224,2025-01-02,Central,Office Supplies,Pens,610.24,177.81
ORD92243,2023-06-26,Central,Furniture,Chairs,838.37,146.04
ORD23200,2023-06-30,West,Office Supplies,Binders,727.96,43.5
ORD13278,2025-06-06,South,Office Supplies,Paper,152.17,27.69
ORD92824,2024-11-04,East,Office Supplies,Pens,288.76,80.53
ORD35097,2024-08-22,Central,Furniture,Chairs,345.41,56.04
ORD13532,2024-09-20,South,Office Supplies,Binders,134.51,27.39
ORD56176,2023-10-29,South,Technology,Accessories,330.28,51.81
ORD94846,2024-12-31,West,Office Supplies,Paper,670.71,83.96
ORD36140,2024-08-10,Central,Office Supplies,Pens,792.48,119.25
ORD30709,2023-07-20,West,Technology,Phones,581.1,37.02
ORD63360,2023-09-17,South,Furniture,Chairs,983.02,152.37
ORD73156,2024-06-07,Central,Furniture,Tables,672.88,50.28
ORD26173,2024-05-07,Central,Furniture,Chairs,526.43,84.0
ORD29245,2025-02-28,West,Technology,Laptops,677.5,122.9
ORD98977,2025-04-10,West,Technology,Phones,807.42,208.78
ORD73824,2023-11-06,South,Furniture,Chairs,370.99,100.28
ORD82146,2023-10-16,South,Technology,Accessories,744.85,72.01
ORD92222,2024-07-24,South,Office Supplies,Binders,79.19,11.09
ORD33813,2024-07-01,Central,Office Supplies,Paper,648.6,40.83
ORD52235,2024-09-18,Central,Furniture,Tables,658.79,45.98
ORD06270,2025-01-28,Central,Technology,Phones,422.21,71.89
ORD94014,2024-01-27,Central,Furniture,Bookcases,410.81,25.91
ORD12452,2023-10-31,East,Furniture,Tables,424.34,51.49
ORD92456,2024-05-17,South,Technology,Phones,593.76,94.1
ORD08939,2024-12-08,Central,Technology,Phones,575.24,152.03
ORD35046,2025-05-14,East,Furniture,Bookcases,124.25,18.4
ORD29337,2024-01-11,Central,Office Supplies,Paper,943.91,267.95
ORD15358,2025-03-06,West,Furniture,Chairs,114.16,30.97
ORD95919,2023-06-25,Central,Office Supplies,Binders,661.43,176.8
ORD53094,2024-02-28,Central,Technology,Accessories,173.15,44.25
ORD87595,2023-07-24,Central,Furniture,Bookcases,147.92,32.0
ORD82572,2023-11-30,South,Technology,Phones,75.37,18.35
ORD23007,2023-06-12,West,Furniture,Chairs,423.43,63.18
ORD74752,2025-01-06,South,Technology,Phones,64.93,10.51
ORD91483,2025-01-03,South,Furniture,Chairs,817.49,59.92
ORD56508,2024-10-16,Central,Furniture,Bookcases,163.89,9.57
ORD69227,2025-03-25,East,Office Supplies,Paper,192.62,56.76
ORD02525,2025-02-21,South,Office Supplies,Binders,323.91,62.78
ORD41105,2024-03-10,Central,Technology,Laptops,351.66,98.26
ORD62412,2024-05-02,Central,Furniture,Tables,973.69,117.93
ORD67680,2025-02-08,South,Technology,Laptops,97.94,29.28
ORD94059,2024-04-16,East,Furniture,Bookcases,386.53,74.7
ORD47033,2024-05-03,Central,Furniture,Bookcases,841.72,232.15
ORD42453,2024-12-15,South,Office Supplies,Paper,607.52,167.11
ORD20654,2025-03-30,South,Office Supplies,Pens,933.35,90.37
ORD34037,2023-08-03,Central,Technology,Phones,679.64,183.78
ORD52431,2023-07-12,West,Technology,Accessories,788.85,220.27
ORD91568,2023-12-18,West,Furniture,Chairs,411.38,117.39
ORD09531,2025-01-09,West,Furniture,Bookcases,261.18,76.15
ORD22526,2024-01-09,West,Technology,Laptops,468.82,56.17
ORD97478,2024-06-03,Central,Furniture,Chairs,780.19,229.23
ORD42863,2023-07-07,Central,Office Supplies,Pens,467.42,73.45
ORD70781,2024-12-30,South,Technology,Accessories,736.83,198.6
ORD01012,2024-01-23,East,Office Supplies,Paper,944.23,77.78
ORD48056,2024-09-21,South,Technology,Laptops,915.24,155.78
ORD42118,2024-06-17,West,Technology,Laptops,120.72,30.03
ORD49004,2023-12-24,South,Office Supplies,Pens,899.93,193.28
ORD91007,2023-10-18,East,Furniture,Chairs,604.51,97.07
ORD31492,2023-07-02,Central,Office Supplies,Binders,621.34,56.7
ORD49930,2024-12-13,West,Furniture,Tables,643.33,53.26
ORD21070,2024-11-11,West,Technology,Phones,435.2,76.8
ORD43105,2024-03-22,South,Furniture,Chairs,298.5,59.11
ORD03158,2024-07-11,East,Office Supplies,Pens,376.45,71.88
ORD78506,2024-04-26,East,Office Supplies,Pens,748.51,80.2
ORD06751,2024-01-02,Central,Office Supplies,Paper,962.03,204.59
ORD14835,2025-06-05,West,Office Supplies,Binders,920.74,109.39
ORD15609,2024-03-07,South,Technology,Phones,523.83,28.82
ORD14277,2023-07-19,West,Furniture,Bookcases,254.55,33.65
ORD21538,2024-04-05,Central,Furniture,Tables,934.3,172.82
ORD11511,2023-08-09,Central,Office Supplies,Pens,40.14,6.75
ORD62714,2023-11-17,East,Furniture,Bookcases,180.27,37.73
ORD59341,2023-07-06,East,Furniture,Tables,322.4,28.39
ORD61650,2024-10-11,East,Office Supplies,Paper,277.32,48.24
ORD47255,2023-11-23,West,Office Supplies,Pens,972.16,61.21
ORD10737,2025-05-05,East,Office Supplies,Binders,455.07,93.48
ORD12207,2023-09-29,East,Technology,Laptops,933.99,136.56
ORD50845,2025-03-02,West,Furniture,Tables,416.57,117.86
ORD24088,2024-05-13,West,Furniture,Tables,348.02,30.71
ORD09692,2024-02-10,South,Technology,Accessories,71.53,16.79
ORD33601,2024-11-12,East,Office Supplies,Pens,629.08,155.88
ORD09993,2025-02-05,West,Office Supplies,Pens,926.12,161.78
ORD19140,2023-06-28,Central,Furniture,Bookcases,971.11,94.88
ORD99812,2025-03-18,South,Furniture,Tables,574.4,44.35
ORD97192,2024-11-04,Central,Office Supplies,Paper,282.35,75.27
ORD15949,2023-10-03,West,Technology,Laptops,463.33,106.36
ORD54345,2025-03-07,West,Technology,Phones,411.78,35.7
ORD02664,2024-10-21,East,Furniture,Tables,807.21,111.38
ORD27386,2024-10-06,Central,Technology,Accessories,585.74,53.59
ORD96648,2023-07-27,Central,Office Supplies,Pens,834.55,249.09
ORD10512,2024-08-21,East,Office Supplies,Pens,344.86,36.54
ORD27243,2023-06-23,West,Furniture,Bookcases,457.05,130.35
ORD67779,2024-07-14,West,Furniture,Bookcases,228.9,28.54
ORD36778,2023-07-30,South,Office Supplies,Paper,882.26,180.04
ORD07082,2023-12-21,South,Technology,Phones,862.18,124.9
ORD08935,2023-08-12,East,Furniture,Chairs,806.58,202.0
ORD33157,2024-08-29,East,Furniture,Tables,537.78,68.26
ORD66162,2023-06-21,Central,Technology,Accessories,916.94,244.9
ORD12660,2025-04-23,South,Furniture,Chairs,364.01,76.12
ORD86961,2023-08-15,Central,Furniture,Bookcases,899.53,56.99
ORD08403,2024-10-06,South,Furniture,Chairs,621.79,31.52
ORD09276,2025-05-06,West,Office Supplies,Paper,986.55,100.68
ORD73608,2024-04-28,South,Technology,Accessories,908.73,200.75
ORD50666,2024-10-20,South,Office Supplies,Pens,845.69,123.64
ORD76055,2023-06-24,West,Furniture,Tables,912.61,199.94
ORD80050,2024-11-17,South,Office Supplies,Binders,107.07,25.35
ORD90830,2024-04-27,Central,Furniture,Bookcases,274.94,68.27
ORD92509,2025-01-20,South,Furniture,Bookcases,45.76,6.01
ORD80556,2025-05-29,West,Technology,Phones,324.27,68.99
ORD44199,2025-01-10,Central,Technology,Accessories,282.3,69.38
ORD41243,2024-04-28,East,Technology,Accessories,573.2,123.2
ORD16050,2024-12-03,Central,Technology,Accessories,971.77,233.16
ORD29990,2024-05-15,South,Furniture,Bookcases,277.45,27.92
ORD61918,2023-09-02,Central,Furniture,Bookcases,948.9,217.43
ORD49836,2024-06-26,West,Office Supplies,Paper,942.43,64.67
ORD84903,2023-09-21,Central,Office Supplies,Binders,672.45,103.23
ORD17749,2025-03-17,Central,Furniture,Bookcases,455.8,59.31
ORD37531,2024-02-22,East,Technology,Phones,362.58,76.71
ORD75229,2024-02-14,East,Furniture,Chairs,107.85,19.72
ORD03903,2024-05-03,South,Furniture,Chairs,487.32,94.91
ORD74867,2025-03-30,Central,Office Supplies,Pens,385.82,60.73
ORD56753,2025-01-28,East,Technology,Laptops,809.9,187.94
ORD51534,2024-11-03,South,Furniture,Chairs,725.52,46.18
ORD70812,2023-07-23,Central,Furniture,Tables,994.91,240.94
ORD78003,2024-06-25,East,Furniture,Tables,660.97,89.59
ORD81010,2023-12-19,South,Technology,Laptops,472.21,73.1
ORD41609,2024-11-22,South,Office Supplies,Pens,468.82,46.01
ORD90975,2024-06-22,West,Technology,Accessories,487.08,142.98
ORD61907,2025-04-22,East,Furniture,Tables,22.66,4.08
ORD64449,2023-07-16,East,Technology,Phones,256.48,16.32
ORD16222,2024-06-05,Central,Office Supplies,Pens,202.1,25.8
ORD72610,2024-02-28,South,Technology,Phones,866.54,224.84
ORD40260,2025-01-08,South,Office Supplies,Binders,852.77,233.95
ORD59218,2024-09-07,West,Furniture,Tables,219.76,59.07
ORD56886,2025-05-10,Central,Furniture,Bookcases,604.48,173.93
ORD49933,2024-11-09,East,Technology,Laptops,165.95,16.69
ORD97453,2025-04-20,South,Furniture,Tables,870.3,147.73
ORD91802,2023-12-07,East,Office Supplies,Paper,139.32,28.0
ORD84876,2023-08-13,West,Office Supplies,Paper,76.53,14.85
ORD44433,2024-11-10,Central,Furniture,Chairs,470.92,122.42
ORD73609,2025-03-26,South,Office Supplies,Pens,442.13,44.51
ORD08575,2023-11-28,Central,Office Supplies,Paper,51.63,14.59
ORD79476,2025-01-14,South,Technology,Phones,558.51,65.78
ORD31834,2023-10-26,South,Furniture,Chairs,166.58,44.26
ORD90024,2025-06-02,West,Furniture,Bookcases,676.14,116.65
ORD92785,2023-10-08,Central,Technology,Laptops,463.27,88.39
ORD34615,2023-08-01,West,Office Supplies,Binders,466.16,95.76
ORD21676,2024-12-31,South,Technology,Accessories,442.19,41.67
ORD08960,2023-08-16,Central,Technology,Phones,940.04,102.07
ORD06658,2025-04-26,East,Technology,Accessories,451.47,124.08
ORD97824,2023-09-17,Central,Office Supplies,Paper,598.6,83.05
ORD56582,2025-01-15,East,Furniture,Chairs,396.95,104.98
ORD93854,2024-12-05,East,Furniture,Tables,394.22,95.08
ORD39863,2024-07-22,East,Office Supplies,Binders,544.99,150.73
ORD34669,2025-01-15,West,Office Supplies,Paper,322.41,65.22
ORD08144,2024-09-22,East,Technology,Phones,460.39,71.38
ORD86029,2024-12-12,Central,Furniture,Bookcases,292.98,61.52
ORD31530,2024-06-15,West,Technology,Phones,386.23,74.36
ORD07919,2023-07-11,West,Office Supplies,Pens,104.08,11.0
ORD48786,2023-06-26,East,Office Supplies,Binders,522.4,35.86
ORD34512,2024-09-21,West,Office Supplies,Pens,807.26,45.68
ORD41833,2025-02-02,South,Technology,Phones,317.79,74.18
ORD78814,2024-10-26,Central,Technology,Laptops,78.78,10.78
ORD74250,2024-05-29,East,Office Supplies,Binders,612.75,64.76
ORD43820,2025-03-07,Central,Furniture,Tables,568.53,154.45
ORD39500,2024-05-18,East,Technology,Accessories,177.32,43.87
ORD57603,2024-04-08,East,Furniture,Bookcases,510.52,152.32
ORD73361,2024-01-04,East,Technology,Laptops,830.33,150.01
ORD24741,2024-03-11,Central,Office Supplies,Binders,440.32,92.32
ORD16329,2024-02-09,South,Furniture,Chairs,487.37,81.22
ORD66148,2025-04-23,West,Technology,Laptops,179.93,9.08
ORD85178,2023-10-12,South,Furniture,Bookcases,969.69,131.46
ORD75773,2023-07-25,Central,Technology,Phones,294.53,64.67
ORD61460,2023-08-10,Central,Technology,Accessories,490.03,111.69
ORD74196,2024-02-02,Central,Technology,Laptops,193.11,57.86
ORD00092,2024-02-18,East,Furniture,Chairs,213.35,30.16
ORD68359,2024-10-29,South,Furniture,Tables,360.6,68.37
ORD62783,2024-10-07,South,Furniture,Chairs,692.53,140.37
ORD87776,2024-02-19,South,Office Supplies,Paper,652.36,49.02
ORD40234,2025-06-07,Central,Technology,Laptops,866.57,245.28
ORD71451,2025-04-27,West,Office Supplies,Binders,607.1,36.11
ORD37402,2024-07-25,East,Furniture,Tables,247.76,28.64
ORD26565,2023-10-27,West,Furniture,Tables,920.96,158.02
ORD93675,2024-04-05,South,Furniture,Bookcases,340.83,43.11
ORD27545,2024-11-13,West,Office Supplies,Pens,188.86,38.57
ORD40349,2024-10-13,Central,Technology,Laptops,278.64,62.28
ORD89397,2024-03-15,Central,Technology,Phones,109.58,19.8
ORD95536,2024-10-31,East,Furniture,Chairs,327.08,86.49
ORD42209,2023-12-29,South,Office Supplies,Pens,290.93,21.79
ORD70544,2024-06-27,Central,Furniture,Chairs,630.11,151.67
ORD65839,2024-11-03,Central,Office Supplies,Binders,173.95,49.36
ORD01876,2025-01-29,South,Office Supplies,Binders,514.16,53.44
ORD38852,2025-04-11,South,Furniture,Chairs,473.59,129.91
ORD87158,2023-12-07,Central,Furniture,Bookcases,981.03,103.1
ORD44302,2025-03-09,Central,Furniture,Tables,704.7,52.15
ORD99738,2024-02-10,West,Technology,Laptops,801.73,136.81
ORD44240,2023-10-08,South,Office Supplies,Paper,182.46,9.42
ORD94804,2024-12-02,West,Furniture,Tables,38.62,5.99
ORD68869,2024-12-12,Central,Technology,Laptops,775.87,178.53
ORD89087,2024-04-15,East,Office Supplies,Pens,187.28,51.14
ORD34272,2024-02-02,East,Office Supplies,Pens,550.23,98.96
ORD77115,2024-05-19,West,Office Supplies,Pens,360.35,57.72
ORD87378,2023-08-14,West,Technology,Phones,869.95,206.43
ORD56162,2023-07-29,East,Office Supplies,Binders,637.44,89.43
ORD73671,2023-12-08,South,Technology,Phones,392.92,71.08
ORD03191,2024-04-12,Central,Office Supplies,Pens,150.32,32.94
ORD46988,2024-12-21,South,Furniture,Chairs,938.34,202.77
ORD18224,2024-06-03,South,Office Supplies,Paper,852.21,56.14
ORD92247,2024-04-18,Central,Furniture,Chairs,643.19,104.4
ORD86707,2023-08-27,East,Furniture,Tables,771.64,198.59
ORD95792,2024-02-23,Central,Office Supplies,Paper,926.38,221.66
ORD78523,2024-02-09,South,Furniture,Bookcases,497.8,54.31
ORD29800,2025-02-07,South,Technology,Accessories,546.38,28.4
ORD93413,2025-02-01,East,Technology,Laptops,263.21,25.29
ORD24711,2024-03-03,East,Furniture,Bookcases,167.03,41.04
ORD58221,2024-08-14,West,Technology,Accessories,402.54,103.42
ORD19517,2023-08-19,South,Technology,Accessories,376.49,37.2
ORD90706,2024-05-28,South,Office Supplies,Paper,810.31,107.81
ORD76931,2023-11-18,West,Technology,Laptops,928.23,82.31
ORD83364,2023-10-12,West,Furniture,Chairs,550.82,148.28
ORD55035,2023-12-16,West,Office Supplies,Paper,834.5,182.88
ORD32101,2023-10-11,West,Technology,Accessories,693.47,101.71
ORD54675,2025-01-26,West,Technology,Phones,458.62,87.02
ORD91499,2024-11-09,South,Furniture,Bookcases,443.87,87.96
ORD03170,2024-03-14,West,Technology,Accessories,277.73,19.04
ORD68258,2023-11-08,South,Technology,Accessories,215.69,49.63
ORD20143,2024-02-20,West,Furniture,Tables,162.79,31.83
ORD45636,2025-04-18,South,Furniture,Tables,700.14,119.85
ORD79883,2024-05-13,Central,Technology,Laptops,799.09,61.09
ORD86364,2024-11-09,East,Furniture,Tables,657.91,137.17
ORD44981,2023-07-02,Central,Office Supplies,Pens,346.39,99.89
ORD63267,2025-01-20,South,Furniture,Tables,634.02,140.53
ORD39206,2025-03-07,South,Technology,Laptops,91.85,9.51
ORD04294,2023-10-01,West,Technology,Accessories,555.37,108.64
ORD99211,2024-09-28,East,Technology,Accessories,891.79,213.96
ORD24743,2024-10-19,South,Furniture,Bookcases,87.22,23.65
ORD50697,2024-08-02,East,Office Supplies,Binders,296.7,70.06
ORD20993,2024-07-03,West,Technology,Laptops,45.15,11.06
ORD03829,2024-09-28,South,Technology,Phones,517.44,69.04
ORD83990,2023-08-29,Central,Office Supplies,Paper,225.23,58.15
ORD50595,2025-06-08,West,Furniture,Chairs,190.31,50.38
ORD47616,2024-08-16,South,Office Supplies,Paper,228.17,43.3
ORD06803,2023-07-08,West,Furniture,Bookcases,595.59,131.62
ORD40054,2025-04-14,East,Office Supplies,Binders,522.23,64.89
ORD68013,2023-09-09,West,Furniture,Bookcases,983.71,189.36
ORD43360,2025-05-20,South,Office Supplies,Paper,522.36,128.91
ORD57432,2023-08-27,West,Furniture,Bookcases,139.1,33.36
ORD59929,2023-08-11,East,Furniture,Bookcases,851.26,143.12
ORD79196,2025-03-24,South,Furniture,Bookcases,109.67,31.63
ORD59205,2024-08-27,West,Furniture,Chairs,176.3,25.85
ORD48360,2025-05-08,South,Office Supplies,Paper,27.22,1.75
ORD90168,2023-06-19,West,Furniture,Chairs,90.72,16.51
ORD11536,2023-06-23,South,Furniture,Tables,194.18,21.58
ORD96439,2024-01-27,West,Office Supplies,Paper,535.37,100.57
ORD53497,2023-11-17,East,Technology,Laptops,618.81,56.74
ORD20096,2023-07-04,South,Furniture,Chairs,859.89,68.01
ORD15353,2025-02-22,Central,Furniture,Tables,184.12,27.45
ORD05325,2024-05-09,East,Furniture,Bookcases,357.24,26.51
ORD24888,2024-10-23,East,Furniture,Chairs,470.49,101.02
ORD80497,2023-07-12,West,Office Supplies,Binders,240.99,64.31
ORD46485,2024-02-14,West,Furniture,Chairs,552.35,30.1
ORD51693,2023-10-13,West,Technology,Laptops,955.89,90.0
ORD11935,2023-11-10,East,Technology,Laptops,24.79,6.6
ORD91667,2024-05-16,Central,Office Supplies,Pens,399.77,106.47
ORD85868,2025-04-18,West,Office Supplies,Binders,936.96,162.87
ORD04394,2023-09-29,South,Furniture,Chairs,640.11,77.19
ORD90088,2024-09-06,East,Technology,Accessories,579.98,108.95
ORD25857,2024-07-12,South,Technology,Phones,696.1,189.24
ORD39803,2024-06-14,Central,Furniture,Chairs,961.38,135.17
ORD03773,2025-01-12,East,Office Supplies,Pens,203.74,16.91
ORD12058,2025-02-11,East,Furniture,Tables,846.22,164.21
ORD86948,2024-03-10,South,Furniture,Tables,259.37,69.93
ORD30748,2024-05-30,Central,Technology,Phones,813.93,233.52
ORD81340,2024-12-21,East,Furniture,Chairs,664.38,38.09
ORD95140,2024-02-12,South,Office Supplies,Binders,74.01,19.7
ORD01813,2024-12-11,West,Office Supplies,Binders,488.2,35.81
ORD61700,2023-07-07,West,Office Supplies,Pens,639.13,99.0
ORD48541,2024-12-22,Central,Furniture,Chairs,572.2,60.41
ORD09452,2024-02-11,South,Furniture,Bookcases,980.69,283.4
ORD53962,2024-02-15,Central,Office Supplies,Paper,216.6,43.59
ORD56144,2023-08-26,Central,Technology,Phones,708.52,40.33
ORD10932,2023-09-11,Central,Furniture,Tables,158.78,22.91
